date,well id,wl
1/22/2018,SDLD2,-26.58481
1/22/2018,SDLD3,-33.65866
1/22/2018,SDLD4,-29.721612
1/22/2018,SDLD5,-8.4995994
1/22/2018,SDLD6,-9.171696
1/23/2018,SDLD1,51.720333
1/23/2018,SDLD2,-26.55481
1/23/2018,SDLD3,-33.90866
1/23/2018,SDLD4,-29.701612
1/23/2018,SDLD5,-8.4595994
1/23/2018,SDLD6,-9.171696
1/24/2018,SDLD1,53.650333
1/24/2018,SDLD2,-26.33481
1/24/2018,SDLD3,-34.07866
1/24/2018,SDLD4,-29.721612
1/24/2018,SDLD5,-8.4495994
1/24/2018,SDLD6,-9.171696
1/25/2018,SDLD1,53.520333
1/25/2018,SDLD2,-26.01481
1/25/2018,SDLD3,-34.26866
1/25/2018,SDLD4,-29.761612
1/25/2018,SDLD5,-8.4695994
1/25/2018,SDLD6,-9.181696
1/26/2018,SDLD1,53.340333
1/26/2018,SDLD2,-25.75481
1/26/2018,SDLD3,-34.58866
1/26/2018,SDLD4,-29.861612
1/26/2018,SDLD5,-8.5095994
1/26/2018,SDLD6,-9.191696
1/27/2018,SDLD1,53.300333
1/27/2018,SDLD2,-25.40481
1/27/2018,SDLD3,-34.81866
1/27/2018,SDLD4,-29.911612
1/27/2018,SDLD5,-8.4795994
1/27/2018,SDLD6,-9.201696
1/28/2018,SDLD1,53.270333
1/28/2018,SDLD2,-25.02481
1/28/2018,SDLD3,-35.00866
1/28/2018,SDLD4,-29.931612
1/28/2018,SDLD5,-8.4295994
1/28/2018,SDLD6,-9.191696
1/29/2018,SDLD1,53.250333
1/29/2018,SDLD2,-24.66481
1/29/2018,SDLD3,-35.18866
1/29/2018,SDLD4,-29.971612
1/29/2018,SDLD5,-8.3695994
1/29/2018,SDLD6,-9.181696
1/30/2018,SDLD1,53.260333
1/30/2018,SDLD2,-24.33481
1/30/2018,SDLD3,-35.43866
1/30/2018,SDLD4,-29.991612
1/30/2018,SDLD5,-8.2895994
1/30/2018,SDLD6,-9.171696
1/31/2018,SDLD1,53.400333
1/31/2018,SDLD2,-24.08481
1/31/2018,SDLD3,-36.74866
1/31/2018,SDLD4,-30.431612
1/31/2018,SDLD5,-8.1895994
1/31/2018,SDLD6,-9.161696
2/1/2018,SDLD1,53.390333
2/1/2018,SDLD2,-23.92481
2/1/2018,SDLD3,-37.75866
2/1/2018,SDLD4,-31.151612
2/1/2018,SDLD5,-8.1595994
2/1/2018,SDLD6,-9.151696
2/2/2018,SDLD1,53.430333
2/2/2018,SDLD2,-23.82481
2/2/2018,SDLD3,-38.37866
2/2/2018,SDLD4,-31.791612
2/2/2018,SDLD5,-8.1395994
2/2/2018,SDLD6,-9.151696
2/3/2018,SDLD1,53.430333
2/3/2018,SDLD2,-23.69481
2/3/2018,SDLD3,-38.76866
2/3/2018,SDLD4,-32.371612
2/3/2018,SDLD5,-8.1195994
2/3/2018,SDLD6,-9.151696
2/4/2018,SDLD1,53.430333
2/4/2018,SDLD2,-23.53481
2/4/2018,SDLD3,-38.97866
2/4/2018,SDLD4,-32.841612
2/4/2018,SDLD5,-8.0995994
2/4/2018,SDLD6,-9.161696
2/5/2018,SDLD1,53.440333
2/5/2018,SDLD2,-23.39481
2/5/2018,SDLD3,-39.08866
2/5/2018,SDLD4,-33.201612
2/5/2018,SDLD5,-8.1095994
2/5/2018,SDLD6,-9.161696
2/6/2018,SDLD1,53.390333
2/6/2018,SDLD2,-23.36481
2/6/2018,SDLD3,-39.24866
2/6/2018,SDLD4,-33.541612
2/6/2018,SDLD5,-8.1395994
2/6/2018,SDLD6,-9.171696
2/7/2018,SDLD1,53.330333
2/7/2018,SDLD2,-23.42481
2/7/2018,SDLD3,-39.45866
2/7/2018,SDLD4,-33.951612
2/7/2018,SDLD5,-8.2595994
2/7/2018,SDLD6,-9.191696
2/8/2018,SDLD1,53.230333
2/8/2018,SDLD2,-23.49481
2/8/2018,SDLD3,-38.46866
2/8/2018,SDLD4,-33.931612
2/8/2018,SDLD5,-8.3695994
2/8/2018,SDLD6,-9.201696
2/9/2018,SDLD1,53.110333
2/9/2018,SDLD2,-23.59481
2/9/2018,SDLD3,-37.56866
2/9/2018,SDLD4,-33.371612
2/9/2018,SDLD5,-8.3995994
2/9/2018,SDLD6,-9.201696
2/10/2018,SDLD1,53.140333
2/10/2018,SDLD2,-23.62481
2/10/2018,SDLD3,-37.03866
2/10/2018,SDLD4,-32.831612
2/10/2018,SDLD5,-8.3895994
2/10/2018,SDLD6,-9.201696
2/11/2018,SDLD1,53.080333
2/11/2018,SDLD2,-23.72481
2/11/2018,SDLD3,-36.79866
2/11/2018,SDLD4,-32.411612
2/11/2018,SDLD5,-8.4095994
2/11/2018,SDLD6,-9.211696
2/12/2018,SDLD1,53.020333
2/12/2018,SDLD2,-23.83481
2/12/2018,SDLD3,-36.65866
2/12/2018,SDLD4,-32.061612
2/12/2018,SDLD5,-8.4195994
2/12/2018,SDLD6,-9.211696
2/13/2018,SDLD1,52.840333
2/13/2018,SDLD2,-24.05481
2/13/2018,SDLD3,-36.60866
2/13/2018,SDLD4,-31.881612
2/13/2018,SDLD5,-8.4795994
2/13/2018,SDLD6,-9.231696
2/14/2018,SDLD1,52.740333
2/14/2018,SDLD2,-24.11481
2/14/2018,SDLD3,-36.55866
2/14/2018,SDLD4,-31.691612
2/14/2018,SDLD5,-8.4695994
2/14/2018,SDLD6,-9.231696
2/15/2018,SDLD1,52.680333
2/15/2018,SDLD2,-24.16481
2/15/2018,SDLD3,-36.57866
2/15/2018,SDLD4,-31.541612
2/15/2018,SDLD5,-8.4795994
2/15/2018,SDLD6,-9.231696
2/16/2018,SDLD1,52.660333
2/16/2018,SDLD2,-24.18481
2/16/2018,SDLD3,-36.63866
2/16/2018,SDLD4,-31.431612
2/16/2018,SDLD5,-8.4895994
2/16/2018,SDLD6,-9.241696
2/17/2018,SDLD1,52.610333
2/17/2018,SDLD2,-24.17481
2/17/2018,SDLD3,-36.68866
2/17/2018,SDLD4,-31.341612
2/17/2018,SDLD5,-8.4695994
2/17/2018,SDLD6,-9.241696
2/18/2018,SDLD1,52.640333
2/18/2018,SDLD2,-24.15481
2/18/2018,SDLD3,-36.72866
2/18/2018,SDLD4,-31.251612
2/18/2018,SDLD5,-8.4395994
2/18/2018,SDLD6,-9.241696
2/19/2018,SDLD1,52.580333
2/19/2018,SDLD2,-24.14481
2/19/2018,SDLD3,-36.81866
2/19/2018,SDLD4,-31.201612
2/19/2018,SDLD5,-8.4095994
2/19/2018,SDLD6,-9.241696
2/20/2018,SDLD1,52.390333
2/20/2018,SDLD2,-24.29481
2/20/2018,SDLD3,-36.99866
2/20/2018,SDLD4,-31.251612
2/20/2018,SDLD5,-8.4995994
2/20/2018,SDLD6,-9.261696
2/21/2018,SDLD1,52.350333
2/21/2018,SDLD2,-24.35481
2/21/2018,SDLD3,-37.09866
2/21/2018,SDLD4,-31.261612
2/21/2018,SDLD5,-8.5195994
2/21/2018,SDLD6,-9.261696
2/22/2018,SDLD1,52.270333
2/22/2018,SDLD2,-24.44481
2/22/2018,SDLD3,-37.23866
2/22/2018,SDLD4,-31.301612
2/22/2018,SDLD5,-8.5595994
2/22/2018,SDLD6,-9.281696
2/23/2018,SDLD1,52.220333
2/23/2018,SDLD2,-24.50481
2/23/2018,SDLD3,-37.35866
2/23/2018,SDLD4,-31.311612
2/23/2018,SDLD5,-8.5895994
2/23/2018,SDLD6,-9.281696
2/24/2018,SDLD1,52.190333
2/24/2018,SDLD2,-24.54481
2/24/2018,SDLD3,-37.45866
2/24/2018,SDLD4,-31.341612
2/24/2018,SDLD5,-8.5895994
2/24/2018,SDLD6,-9.291696
2/25/2018,SDLD1,52.260333
2/25/2018,SDLD2,-24.50481
2/25/2018,SDLD3,-37.47866
2/25/2018,SDLD4,-31.301612
2/25/2018,SDLD5,-8.5295994
2/25/2018,SDLD6,-9.291696
2/26/2018,SDLD1,52.300333
2/26/2018,SDLD2,-24.43481
2/26/2018,SDLD3,-37.47866
2/26/2018,SDLD4,-31.241612
2/26/2018,SDLD5,-8.4595994
2/26/2018,SDLD6,-9.291696
2/27/2018,SDLD1,52.240333
2/27/2018,SDLD2,-24.46481
2/27/2018,SDLD3,-37.63866
2/27/2018,SDLD4,-31.251612
2/27/2018,SDLD5,-8.4295994
2/27/2018,SDLD6,-9.281696
2/28/2018,SDLD1,52.100333
2/28/2018,SDLD2,-24.64481
2/28/2018,SDLD3,-37.79866
2/28/2018,SDLD4,-31.381612
2/28/2018,SDLD5,-8.4795994
2/28/2018,SDLD6,-9.271696
3/1/2018,SDLD1,52.120333
3/1/2018,SDLD2,-24.63481
3/1/2018,SDLD3,-37.78866
3/1/2018,SDLD4,-31.371612
3/1/2018,SDLD5,-8.4695994
3/1/2018,SDLD6,-9.261696
3/2/2018,SDLD1,52.130333
3/2/2018,SDLD2,-24.61481
3/2/2018,SDLD3,-37.74866
3/2/2018,SDLD4,-31.331612
3/2/2018,SDLD5,-8.4495994
3/2/2018,SDLD6,-9.251696
3/3/2018,SDLD1,52.060333
3/3/2018,SDLD2,-24.66481
3/3/2018,SDLD3,-37.74866
3/3/2018,SDLD4,-31.311612
3/3/2018,SDLD5,-8.4195994
3/3/2018,SDLD6,-9.251696
3/4/2018,SDLD1,51.940333
3/4/2018,SDLD2,-24.77481
3/4/2018,SDLD3,-37.77866
3/4/2018,SDLD4,-31.331612
3/4/2018,SDLD5,-8.4595994
3/4/2018,SDLD6,-9.271696
3/5/2018,SDLD1,51.950333
3/5/2018,SDLD2,-24.77481
3/5/2018,SDLD3,-37.73866
3/5/2018,SDLD4,-31.291612
3/5/2018,SDLD5,-8.4595994
3/5/2018,SDLD6,-9.271696
3/6/2018,SDLD1,51.960333
3/6/2018,SDLD2,-24.78481
3/6/2018,SDLD3,-37.66866
3/6/2018,SDLD4,-31.241612
3/6/2018,SDLD5,-8.4495994
3/6/2018,SDLD6,-9.281696
3/7/2018,SDLD1,52.000333
3/7/2018,SDLD2,-24.83481
3/7/2018,SDLD3,-37.63866
3/7/2018,SDLD4,-31.201612
3/7/2018,SDLD5,-8.4695994
3/7/2018,SDLD6,-9.291696
3/8/2018,SDLD1,52.020333
3/8/2018,SDLD2,-24.88481
3/8/2018,SDLD3,-37.62866
3/8/2018,SDLD4,-31.181612
3/8/2018,SDLD5,-8.4895994
3/8/2018,SDLD6,-9.301696
3/9/2018,SDLD1,52.050333
3/9/2018,SDLD2,-24.89481
3/9/2018,SDLD3,-37.61866
3/9/2018,SDLD4,-31.151612
3/9/2018,SDLD5,-8.4595994
3/9/2018,SDLD6,-9.301696
3/10/2018,SDLD1,52.160333
3/10/2018,SDLD2,-24.93481
3/10/2018,SDLD3,-37.61866
3/10/2018,SDLD4,-31.121612
3/10/2018,SDLD5,-8.4195994
3/10/2018,SDLD6,-9.301696
3/11/2018,SDLD1,52.200333
3/11/2018,SDLD2,-24.98481
3/11/2018,SDLD3,-37.65866
3/11/2018,SDLD4,-31.131612
3/11/2018,SDLD5,-8.4395994
3/11/2018,SDLD6,-9.291696
3/12/2018,SDLD1,52.180333
3/12/2018,SDLD2,-25.02481
3/12/2018,SDLD3,-37.65866
3/12/2018,SDLD4,-31.131612
3/12/2018,SDLD5,-8.4295994
3/12/2018,SDLD6,-9.281696
3/13/2018,SDLD1,52.200333
3/13/2018,SDLD2,-25.06481
3/13/2018,SDLD3,-37.66866
3/13/2018,SDLD4,-31.121612
3/13/2018,SDLD5,-8.4195994
3/13/2018,SDLD6,-9.281696
3/14/2018,SDLD1,52.270333
3/14/2018,SDLD2,-25.09481
3/14/2018,SDLD3,-37.62866
3/14/2018,SDLD4,-31.091612
3/14/2018,SDLD5,-8.4195994
3/14/2018,SDLD6,-9.291696
3/15/2018,SDLD1,52.270333
3/15/2018,SDLD2,-25.16481
3/15/2018,SDLD3,-37.58866
3/15/2018,SDLD4,-31.101612
3/15/2018,SDLD5,-8.4095994
3/15/2018,SDLD6,-9.291696
3/16/2018,SDLD1,52.230333
3/16/2018,SDLD2,-25.23481
3/16/2018,SDLD3,-37.57866
3/16/2018,SDLD4,-31.111612
3/16/2018,SDLD5,-8.4295994
3/16/2018,SDLD6,-9.291696
3/17/2018,SDLD1,52.240333
3/17/2018,SDLD2,-25.28481
3/17/2018,SDLD3,-37.56866
3/17/2018,SDLD4,-31.111612
3/17/2018,SDLD5,-8.4195994
3/17/2018,SDLD6,-9.291696
3/18/2018,SDLD1,52.230333
3/18/2018,SDLD2,-25.38481
3/18/2018,SDLD3,-37.60866
3/18/2018,SDLD4,-31.151612
3/18/2018,SDLD5,-8.4295994
3/18/2018,SDLD6,-9.281696
3/19/2018,SDLD1,52.290333
3/19/2018,SDLD2,-25.39481
3/19/2018,SDLD3,-37.58866
3/19/2018,SDLD4,-31.131612
3/19/2018,SDLD5,-8.4195994
3/19/2018,SDLD6,-9.271696
3/20/2018,SDLD1,52.300333
3/20/2018,SDLD2,-25.39481
3/20/2018,SDLD3,-37.56866
3/20/2018,SDLD4,-31.101612
3/20/2018,SDLD5,-8.3995994
3/20/2018,SDLD6,-9.261696
3/21/2018,SDLD1,52.300333
3/21/2018,SDLD2,-25.41481
3/21/2018,SDLD3,-37.53866
3/21/2018,SDLD4,-31.081612
3/21/2018,SDLD5,-8.4095994
3/21/2018,SDLD6,-9.271696
3/22/2018,SDLD1,52.280333
3/22/2018,SDLD2,-25.50481
3/22/2018,SDLD3,-37.54866
3/22/2018,SDLD4,-31.091612
3/22/2018,SDLD5,-8.4495994
3/22/2018,SDLD6,-9.281696
3/23/2018,SDLD1,52.300333
3/23/2018,SDLD2,-25.58481
3/23/2018,SDLD3,-37.54866
3/23/2018,SDLD4,-31.101612
3/23/2018,SDLD5,-8.4895994
3/23/2018,SDLD6,-9.301696
3/24/2018,SDLD1,52.310333
3/24/2018,SDLD2,-25.58481
3/24/2018,SDLD3,-37.48866
3/24/2018,SDLD4,-31.061612
3/24/2018,SDLD5,-8.4695994
3/24/2018,SDLD6,-9.301696
3/25/2018,SDLD1,52.350333
3/25/2018,SDLD2,-25.58481
3/25/2018,SDLD3,-37.43866
3/25/2018,SDLD4,-31.021612
3/25/2018,SDLD5,-8.4495994
3/25/2018,SDLD6,-9.311696
3/26/2018,SDLD1,52.380333
3/26/2018,SDLD2,-25.61481
3/26/2018,SDLD3,-37.39866
3/26/2018,SDLD4,-30.991612
3/26/2018,SDLD5,-8.4395994
3/26/2018,SDLD6,-9.321696
3/27/2018,SDLD1,52.370333
3/27/2018,SDLD2,-25.72481
3/27/2018,SDLD3,-37.38866
3/27/2018,SDLD4,-30.991612
3/27/2018,SDLD5,-8.4595994
3/27/2018,SDLD6,-9.331696
3/28/2018,SDLD1,52.370333
3/28/2018,SDLD2,-25.77481
3/28/2018,SDLD3,-37.34866
3/28/2018,SDLD4,-30.951612
3/28/2018,SDLD5,-8.4795994
3/28/2018,SDLD6,-9.331696
3/29/2018,SDLD1,52.400333
3/29/2018,SDLD2,-25.78481
3/29/2018,SDLD3,-37.29866
3/29/2018,SDLD4,-30.901612
3/29/2018,SDLD5,-8.4695994
3/29/2018,SDLD6,-9.341696
3/30/2018,SDLD1,52.380333
3/30/2018,SDLD2,-25.86481
3/30/2018,SDLD3,-37.27866
3/30/2018,SDLD4,-30.891612
3/30/2018,SDLD5,-8.4695994
3/30/2018,SDLD6,-9.341696
3/31/2018,SDLD1,52.410333
3/31/2018,SDLD2,-25.88481
3/31/2018,SDLD3,-37.23866
3/31/2018,SDLD4,-30.851612
3/31/2018,SDLD5,-8.4595994
3/31/2018,SDLD6,-9.341696
4/1/2018,SDLD1,52.450333
4/1/2018,SDLD2,-25.87481
4/1/2018,SDLD3,-37.17866
4/1/2018,SDLD4,-30.791612
4/1/2018,SDLD5,-8.4395994
4/1/2018,SDLD6,-9.341696
4/2/2018,SDLD1,52.470333
4/2/2018,SDLD2,-25.85481
4/2/2018,SDLD3,-37.11866
4/2/2018,SDLD4,-30.721612
4/2/2018,SDLD5,-8.4095994
4/2/2018,SDLD6,-9.351696
4/3/2018,SDLD1,52.460333
4/3/2018,SDLD2,-25.92481
4/3/2018,SDLD3,-37.11866
4/3/2018,SDLD4,-30.701612
4/3/2018,SDLD5,-8.4395994
4/3/2018,SDLD6,-9.361696
4/4/2018,SDLD1,52.400333
4/4/2018,SDLD2,-25.99481
4/4/2018,SDLD3,-37.11866
4/4/2018,SDLD4,-30.711612
4/4/2018,SDLD5,-8.4795994
4/4/2018,SDLD6,-9.361696
4/5/2018,SDLD1,52.440333
4/5/2018,SDLD2,-26.00481
4/5/2018,SDLD3,-37.08866
4/5/2018,SDLD4,-30.681612
4/5/2018,SDLD5,-8.4895994
4/5/2018,SDLD6,-9.371696
4/6/2018,SDLD1,52.540333
4/6/2018,SDLD2,-25.99481
4/6/2018,SDLD3,-37.01866
4/6/2018,SDLD4,-30.641612
4/6/2018,SDLD5,-8.4695994
4/6/2018,SDLD6,-9.371696
4/7/2018,SDLD1,52.540333
4/7/2018,SDLD2,-25.99481
4/7/2018,SDLD3,-36.97866
4/7/2018,SDLD4,-30.611612
4/7/2018,SDLD5,-8.4595994
4/7/2018,SDLD6,-9.371696
4/8/2018,SDLD1,52.550333
4/8/2018,SDLD2,-26.00481
4/8/2018,SDLD3,-36.92866
4/8/2018,SDLD4,-30.571612
4/8/2018,SDLD5,-8.4595994
4/8/2018,SDLD6,-9.371696
4/9/2018,SDLD1,52.540333
4/9/2018,SDLD2,-26.02481
4/9/2018,SDLD3,-36.91866
4/9/2018,SDLD4,-30.551612
4/9/2018,SDLD5,-8.4595994
4/9/2018,SDLD6,-9.381696
4/10/2018,SDLD1,52.470333
4/10/2018,SDLD2,-26.11481
4/10/2018,SDLD3,-36.90866
4/10/2018,SDLD4,-30.551612
4/10/2018,SDLD5,-8.4795994
4/10/2018,SDLD6,-9.391696
4/11/2018,SDLD1,52.460333
4/11/2018,SDLD2,-26.14481
4/11/2018,SDLD3,-36.87866
4/11/2018,SDLD4,-30.521612
4/11/2018,SDLD5,-8.4795994
4/11/2018,SDLD6,-9.401696
4/12/2018,SDLD1,52.390333
4/12/2018,SDLD2,-26.22481
4/12/2018,SDLD3,-36.87866
4/12/2018,SDLD4,-30.531612
4/12/2018,SDLD5,-8.5195994
4/12/2018,SDLD6,-9.411696
4/13/2018,SDLD1,52.310333
4/13/2018,SDLD2,-26.33481
4/13/2018,SDLD3,-36.89866
4/13/2018,SDLD4,-30.551612
4/13/2018,SDLD5,-8.5695994
4/13/2018,SDLD6,-9.421696
4/14/2018,SDLD1,52.270333
4/14/2018,SDLD2,-26.38481
4/14/2018,SDLD3,-36.89866
4/14/2018,SDLD4,-30.551612
4/14/2018,SDLD5,-8.5895994
4/14/2018,SDLD6,-9.431696
4/15/2018,SDLD1,52.320333
4/15/2018,SDLD2,-26.31481
4/15/2018,SDLD3,-36.83866
4/15/2018,SDLD4,-30.481612
4/15/2018,SDLD5,-8.5395994
4/15/2018,SDLD6,-9.431696
4/16/2018,SDLD1,52.310333
4/16/2018,SDLD2,-26.35481
4/16/2018,SDLD3,-36.86866
4/16/2018,SDLD4,-30.471612
4/16/2018,SDLD5,-8.5295994
4/16/2018,SDLD6,-9.431696
4/17/2018,SDLD1,52.220333
4/17/2018,SDLD2,-26.45481
4/17/2018,SDLD3,-36.93866
4/17/2018,SDLD4,-30.531612
4/17/2018,SDLD5,-8.5895994
4/17/2018,SDLD6,-9.441696
4/18/2018,SDLD1,52.220333
4/18/2018,SDLD2,-26.43481
4/18/2018,SDLD3,-36.99866
4/18/2018,SDLD4,-30.531612
4/18/2018,SDLD5,-8.5995994
4/18/2018,SDLD6,-9.441696
4/19/2018,SDLD1,52.180333
4/19/2018,SDLD2,-26.39481
4/19/2018,SDLD3,-37.03866
4/19/2018,SDLD4,-30.541612
4/19/2018,SDLD5,-8.5795994
4/19/2018,SDLD6,-9.441696
4/20/2018,SDLD1,52.240333
4/20/2018,SDLD2,-26.43481
4/20/2018,SDLD3,-36.91866
4/20/2018,SDLD4,-30.551612
4/20/2018,SDLD5,-8.6095994
4/20/2018,SDLD6,-9.451696
4/21/2018,SDLD1,52.350333
4/21/2018,SDLD2,-26.29481
4/21/2018,SDLD3,-36.62866
4/21/2018,SDLD4,-30.381612
4/21/2018,SDLD5,-8.5195994
4/21/2018,SDLD6,-9.441696
4/22/2018,SDLD1,52.380333
4/22/2018,SDLD2,-26.29481
4/22/2018,SDLD3,-36.39866
4/22/2018,SDLD4,-30.321612
4/22/2018,SDLD5,-8.4995994
4/22/2018,SDLD6,-9.441696
4/23/2018,SDLD1,52.380333
4/23/2018,SDLD2,-26.29481
4/23/2018,SDLD3,-36.39866
4/23/2018,SDLD4,-30.321612
4/23/2018,SDLD5,-8.4995994
4/23/2018,SDLD6,-9.441696
4/24/2018,SDLD1,52.380333
4/24/2018,SDLD2,-26.29481
4/24/2018,SDLD3,-36.39866
4/24/2018,SDLD4,-30.321612
4/24/2018,SDLD5,-8.4995994
4/24/2018,SDLD6,-9.441696
4/25/2018,SDLD1,52.380333
4/25/2018,SDLD2,-26.29481
4/25/2018,SDLD3,-36.39866
4/25/2018,SDLD4,-30.321612
4/25/2018,SDLD5,-8.4995994
4/25/2018,SDLD6,-9.441696
4/26/2018,SDLD1,52.380333
4/26/2018,SDLD2,-26.29481
4/26/2018,SDLD3,-36.39866
4/26/2018,SDLD4,-30.321612
4/26/2018,SDLD5,-8.4995994
4/26/2018,SDLD6,-9.441696
4/27/2018,SDLD1,52.380333
4/27/2018,SDLD2,-26.29481
4/27/2018,SDLD3,-36.39866
4/27/2018,SDLD4,-30.321612
4/27/2018,SDLD5,-8.4995994
4/27/2018,SDLD6,-9.441696
4/28/2018,SDLD1,52.380333
4/28/2018,SDLD2,-26.29481
4/28/2018,SDLD3,-36.39866
4/28/2018,SDLD4,-30.321612
4/28/2018,SDLD5,-8.4995994
4/28/2018,SDLD6,-9.441696
4/29/2018,SDLD1,52.380333
4/29/2018,SDLD2,-26.29481
4/29/2018,SDLD3,-36.39866
4/29/2018,SDLD4,-30.321612
4/29/2018,SDLD5,-8.4995994
4/29/2018,SDLD6,-9.441696
4/30/2018,SDLD1,52.380333
4/30/2018,SDLD2,-26.29481
4/30/2018,SDLD3,-36.39866
4/30/2018,SDLD4,-30.321612
4/30/2018,SDLD5,-8.4995994
4/30/2018,SDLD6,-9.441696
5/1/2018,SDLD1,52.270333
5/1/2018,SDLD2,-26.82481
5/1/2018,SDLD3,-36.77866
5/1/2018,SDLD4,-30.641612
5/1/2018,SDLD5,-8.4795994
5/1/2018,SDLD6,-9.511696
5/2/2018,SDLD1,52.190333
5/2/2018,SDLD2,-26.90481
5/2/2018,SDLD3,-36.98866
5/2/2018,SDLD4,-30.711612
5/2/2018,SDLD5,-8.5195994
5/2/2018,SDLD6,-9.511696
5/3/2018,SDLD1,52.200333
5/3/2018,SDLD2,-26.92481
5/3/2018,SDLD3,-38.15866
5/3/2018,SDLD4,-31.131612
5/3/2018,SDLD5,-8.5195994
5/3/2018,SDLD6,-9.511696
5/4/2018,SDLD1,52.260333
5/4/2018,SDLD2,-26.81481
5/4/2018,SDLD3,-39.44866
5/4/2018,SDLD4,-31.911612
5/4/2018,SDLD5,-8.4895994
5/4/2018,SDLD6,-9.511696
5/5/2018,SDLD1,52.410333
5/5/2018,SDLD2,-26.63481
5/5/2018,SDLD3,-40.55866
5/5/2018,SDLD4,-32.711612
5/5/2018,SDLD5,-8.4295994
5/5/2018,SDLD6,-9.501696
5/6/2018,SDLD1,52.360333
5/6/2018,SDLD2,-26.57481
5/6/2018,SDLD3,-41.54866
5/6/2018,SDLD4,-33.491612
5/6/2018,SDLD5,-8.4495994
5/6/2018,SDLD6,-9.521696
5/7/2018,SDLD1,52.420333
5/7/2018,SDLD2,-26.47481
5/7/2018,SDLD3,-42.37866
5/7/2018,SDLD4,-34.201612
5/7/2018,SDLD5,-8.4495994
5/7/2018,SDLD6,-9.521696
5/8/2018,SDLD1,52.460333
5/8/2018,SDLD2,-26.39481
5/8/2018,SDLD3,-43.00866
5/8/2018,SDLD4,-34.751612
5/8/2018,SDLD5,-8.4395994
5/8/2018,SDLD6,-9.531696
5/9/2018,SDLD1,52.540333
5/9/2018,SDLD2,-26.29481
5/9/2018,SDLD3,-43.54866
5/9/2018,SDLD4,-35.221612
5/9/2018,SDLD5,-8.4395994
5/9/2018,SDLD6,-9.531696
5/10/2018,SDLD1,52.580333
5/10/2018,SDLD2,-26.19481
5/10/2018,SDLD3,-44.04866
5/10/2018,SDLD4,-35.651612
5/10/2018,SDLD5,-8.4495994
5/10/2018,SDLD6,-9.531696
5/11/2018,SDLD1,52.580333
5/11/2018,SDLD2,-26.14481
5/11/2018,SDLD3,-44.63866
5/11/2018,SDLD4,-36.111612
5/11/2018,SDLD5,-8.4895994
5/11/2018,SDLD6,-9.531696
5/12/2018,SDLD1,52.570333
5/12/2018,SDLD2,-26.10481
5/12/2018,SDLD3,-44.95866
5/12/2018,SDLD4,-36.451612
5/12/2018,SDLD5,-8.5295994
5/12/2018,SDLD6,-9.541696
5/13/2018,SDLD1,52.550333
5/13/2018,SDLD2,-26.08481
5/13/2018,SDLD3,-45.00866
5/13/2018,SDLD4,-36.621612
5/13/2018,SDLD5,-8.5695994
5/13/2018,SDLD6,-9.541696
5/14/2018,SDLD1,52.520333
5/14/2018,SDLD2,-26.06481
5/14/2018,SDLD3,-45.57866
5/14/2018,SDLD4,-37.051612
5/14/2018,SDLD5,-8.6195994
5/14/2018,SDLD6,-9.531696
5/15/2018,SDLD1,52.420333
5/15/2018,SDLD2,-26.12481
5/15/2018,SDLD3,-46.19866
5/15/2018,SDLD4,-37.521612
5/15/2018,SDLD5,-8.6795994
5/15/2018,SDLD6,-9.531696
5/16/2018,SDLD1,52.310333
5/16/2018,SDLD2,-26.13481
5/16/2018,SDLD3,-46.73866
5/16/2018,SDLD4,-37.931612
5/16/2018,SDLD5,-8.7295994
5/16/2018,SDLD6,-9.531696
5/17/2018,SDLD1,52.340333
5/17/2018,SDLD2,-26.16481
5/17/2018,SDLD3,-47.28866
5/17/2018,SDLD4,-38.321612
5/17/2018,SDLD5,-8.7895994
5/17/2018,SDLD6,-9.521696
5/18/2018,SDLD1,52.400333
5/18/2018,SDLD2,-26.16481
5/18/2018,SDLD3,-47.83866
5/18/2018,SDLD4,-38.711612
5/18/2018,SDLD5,-8.8095994
5/18/2018,SDLD6,-9.521696
5/19/2018,SDLD1,52.350333
5/19/2018,SDLD2,-26.20481
5/19/2018,SDLD3,-48.36866
5/19/2018,SDLD4,-39.081612
5/19/2018,SDLD5,-8.8195994
5/19/2018,SDLD6,-9.531696
5/20/2018,SDLD1,52.360333
5/20/2018,SDLD2,-26.29481
5/20/2018,SDLD3,-48.85866
5/20/2018,SDLD4,-39.441612
5/20/2018,SDLD5,-8.8195994
5/20/2018,SDLD6,-9.541696
5/21/2018,SDLD1,52.360333
5/21/2018,SDLD2,-26.38481
5/21/2018,SDLD3,-49.25866
5/21/2018,SDLD4,-39.751612
5/21/2018,SDLD5,-8.8195994
5/21/2018,SDLD6,-9.541696
5/22/2018,SDLD1,52.320333
5/22/2018,SDLD2,-26.50481
5/22/2018,SDLD3,-49.56866
5/22/2018,SDLD4,-39.991612
5/22/2018,SDLD5,-8.8395994
5/22/2018,SDLD6,-9.551696
5/23/2018,SDLD1,52.280333
5/23/2018,SDLD2,-26.59481
5/23/2018,SDLD3,-49.98866
5/23/2018,SDLD4,-40.291612
5/23/2018,SDLD5,-8.8795994
5/23/2018,SDLD6,-9.551696
5/24/2018,SDLD1,52.220333
5/24/2018,SDLD2,-26.78481
5/24/2018,SDLD3,-50.40866
5/24/2018,SDLD4,-40.611612
5/24/2018,SDLD5,-8.9495994
